adult,budget,id,imdb_id,original_language,original_title,overview,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count,year,profit_margin,genres_list,production_companies_list,genres_count
False,45000000,4954,tt0109676,en,Drop Zone,A team of skydiving crooks led by DEA-agent-turned-bad Ty Moncrief (Busey) specialize in landing on police roofs and breaking in so their evil computer nerd can steal undercover agents' files and sell them to drug lords. Federal Marshal Pete Nessip (Snipes) lost a brother to this crew and learns skydiving with the help of tough-but-lovable instructor Jessie Crossmann (Butler) so he can track them down.,9.579155,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-08,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Drop Zone,False,5.1,91.0,1994.0,-1.0,"['Action', 'Adventure', 'Thriller']",['Paramount Pictures'],3
False,55000000,8984,tt0109635,en,Disclosure,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.",11.812244,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-09,214015089.0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Disclosure,False,5.9,217.0,1994.0,2.891183436363636,"['Drama', 'Thriller', 'Crime', 'Mystery', 'Romance']","['Warner Bros.', 'Baltimore Pictures']",5
False,8000000,2654,tt0113409,en,In the Mouth of Madness,"With the disappearance of hack horror writer Sutter Cane, all Hell is breaking loose...literally! Author Cane, it seems, has a knack for description that really brings his evil creepy-crawlies to life. Insurance investigator John Trent is sent to investigate Cane's mysterious vanishing act and ends up in the sleepy little East Coast town of Hobb's End.",8.497643,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-12,8946600.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In the Mouth of Madness,False,7.1,307.0,1994.0,0.118325,"['Horror', 'Mystery', 'Thriller']",['New Line Cinema'],3
False,16000000,8467,tt0109686,en,Dumb and Dumber,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",9.844558,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-16,247275374.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Dumb and Dumber,False,6.5,1894.0,1994.0,14.454710875,['Comedy'],"['New Line Cinema', 'Motion Picture Corporation of America (MPCA)']",1
False,30000000,4476,tt0110322,en,Legends of the Fall,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",12.199047,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-16,160638883.0,133.0,"[{'iso_639_1': 'kw', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Legends of the Fall,False,7.2,636.0,1994.0,4.354629433333334,"['Adventure', 'Drama', 'Romance', 'War']","['Bedford Falls Productions', 'TriStar Pictures', 'Pangaea']",4
False,120,13701,tt0110116,en,Immortal Beloved,"The life and death of the legendary Ludwig van Beethoven. Beside all the work he is known for, the composer once wrote a famous love letter to a nameless beloved and the movie tries to find out who this beloved was. Not easy as Beethoven has had many women in his life.",7.983666,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-16,0.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Immortal Beloved,False,6.9,90.0,1994.0,-1.0,"['Drama', 'Music', 'Romance']","['Columbia Pictures', 'Majestic Films International', 'Icon Entertainment International']",3
False,40000000,11011,tt0110989,en,Ri¢hie Ri¢h,"Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",6.595255,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-19,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,Ri¢hie Ri¢h,False,5.4,426.0,1994.0,-1.0,"['Comedy', 'Family']","['Davis Entertainment', 'Silver Pictures', 'Warner Bros.']",2
False,18000000,9587,tt0110367,en,Little Women,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",9.774994,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-21,0.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Little Women,False,7.0,222.0,1994.0,-1.0,"['Drama', 'Romance']",['Columbia Pictures'],2
False,15000000,24070,tt0110538,en,Mixed Nuts,The events focus around a crisis hotline business on one crazy night during the Christmas holidays.,2.899608,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-21,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mixed Nuts,False,5.2,37.0,1994.0,-1.0,"['Comedy', 'Drama', 'Romance']",['TriStar Pictures'],3
False,35000000,11667,tt0111301,en,Street Fighter,Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.,13.58449,"[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-22,99423521.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,Street Fighter,False,4.1,330.0,1994.0,1.8406720285714286,"['Action', 'Adventure', 'Thriller']","['Universal Pictures', 'Capcom']",3
False,15000000,3586,tt0110907,en,Prêt-à-Porter,"Paris Fashion Week draws the usual bunch of people; designers, reporters, models, magazine editors, photographers. Follows the various storylines of these characters, centering around a murder investigation of a prominent fashion figure. Features an all-star cast.",6.2594330000000005,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-23,11300653.0,133.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Prêt-à-Porter,False,5.3,33.0,1994.0,-0.24662313333333333,"['Drama', 'Comedy']",['Miramax Films'],2
False,31000000,1945,tt0110638,en,Nell,"In a remote woodland cabin, a small town doctor discovers Nell - a beautiful young hermit woman with many secrets.",5.930957,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-23,106683817.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nell,False,6.1,128.0,1994.0,2.4414134516129034,"['Drama', 'Thriller']","['Twentieth Century Fox Film Corporation', 'Egg Pictures', 'PolyGram Filmed Entertainment']",2
False,25000000,11777,tt0110099,en,I.Q.,Albert Einstein helps a young man who's in love with Einstein's niece to catch her attention by pretending temporarily to be a great physicist.,5.146351999999999,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-24,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,I.Q.,False,5.9,112.0,1994.0,-1.0,"['Comedy', 'Drama', 'Romance']",['Paramount Pictures'],3
False,500000,9071,tt0113677,en,Living in Oblivion,Film about filmmaking. It takes place during one day on set of non-budget movie. Ultimate tribute to all independent filmmakers.,10.058329,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-01-20,1148752.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Living in Oblivion,False,7.2,64.0,1995.0,1.297504,"['Drama', 'Comedy']","['JDI productions', 'Lemon Sky Productions']",2
False,2500000,76,tt0112471,en,Before Sunrise,"A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",11.304979,"[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-01-27,5535405.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Before Sunrise,False,7.7,984.0,1995.0,1.214162,"['Drama', 'Romance']","['Detour Film Production', 'Warner Bros.']",2
False,7500000,33542,tt0113326,cn,紅番區,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",12.314278,"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1995-01-30,32392047.0,91.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Rumble in the Bronx,False,6.5,245.0,1995.0,3.3189396,"['Crime', 'Action', 'Comedy', 'Thriller']","['New Line Cinema', 'Golden Harvest Company']",4
False,21000000,9382,tt0112571,en,Boys on the Side,"After breaking up with her girlfriend, a nightclub singer, Jane, answers a personal ad from Robin, a real estate agent with AIDS, seeking a cross-country travel partner. On their journey from New York City to Los Angeles, the two stop by Pittsburgh to pick up Robin's friend Holly, who is trying to escape an abusive relationship. With three distinct personalities, the women must overcome their differences to help one another.",3.030309,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-03,23450000.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Boys on the Side,False,6.3,48.0,1995.0,0.11666666666666667,"['Comedy', 'Drama']","['Regency Enterprises', 'Alcor Films', 'Canal+', 'New Regency Pictures', 'Hera Productions']",2
False,32000000,12106,tt0114214,en,The Quick and the Dead,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",7.54701,"[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-09,18552460.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Quick and the Dead,False,6.2,431.0,1995.0,-0.420235625,"['Action', 'Western']",['TriStar Pictures'],2
False,10000000,11017,tt0112508,en,Billy Madison,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",6.638116,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-10,26488734.0,89.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Billy Madison,False,6.2,464.0,1995.0,1.6488734,['Comedy'],['Jack Giarraputo Productions'],1
False,50000000,6950,tt0114069,en,Outbreak,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",13.676444,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-03-10,189859560.0,127.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Outbreak,False,6.4,522.0,1995.0,2.7971912,"['Action', 'Drama', 'Science Fiction', 'Thriller']","['Kopelson Entertainment', 'Punch Productions', 'Warner Bros.', 'Arnold Kopelson Productions']",4
False,25000000,9067,tt0114614,en,Tank Girl,"Based on the British cult comic-strip, our tank-riding anti-heroine fights a mega-corporation, which controls the world's water supply.",7.602086999999999,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-03-31,4064495.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Tank Girl,False,5.5,140.0,1995.0,-0.8374202,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']",['Trilogy Entertainment Group'],4
False,19000000,9737,tt0112442,en,Bad Boys,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",9.262184,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-04-07,141407024.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Bad Boys,False,6.5,1729.0,1995.0,6.442474947368421,"['Action', 'Comedy', 'Crime', 'Thriller']","['Columbia Pictures', 'Don Simpson/Jerry Bruckheimer Films']",4
False,14000000,11902,tt0114787,sr,Podzemlje,"Black marketeers Marko (Miki Manojlovic) and Blacky (Lazar Ristovski) manufacture and sell weapons to the Communist resistance in WWII Belgrade, living the good life along the way. Marko's surreal duplicity propels him up the ranks of the Communist Party, and he eventually abandons Blacky and steals his girlfriend. After a lengthy stay in a below-ground shelter, the couple reemerges during the Yugoslavian Civil War of the 1990s as Marko realizes that the situation is ripe for exploitation.",14.587894,"[{'iso_3166_1': 'RS', 'name': 'Serbia'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",1995-04-11,0.0,170.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,Underground,False,7.5,143.0,1995.0,-1.0,"['War', 'Drama', 'Comedy']","['Komuna', 'Barrandov Studios']",3
